"","team2","Season","team1","Margin","Won","Team.x","Conference.x","Team.y","Conference.y","Rank.x","AdjEM.x","AdjOE.x","AdjDE.x","AdjT.x","Luck.x","SOS.x","OppAdjOE.x","OppAdjDE.x","NonConSOS.x","eFGPct.x","TOPct.x","ORPct.x","FTRate.x","OppeFGPct.x","OppTOPct.x","OppORPct.x","OppFTRate.x","FGPct3.x","FGPct2.x","FTPct.x","BlkPct.x","StlPct.x","AssistPct.x","PctFGA3.x","OppFGPct3.x","OppFGPct2.x","OppFTPct.x","OppBlkPct.x","OppStlPct.x","OppAssistPct.x","OppPctFGA3.x","PctPtsFrom1.x","PctPtsFrom2.x","PctPtsFrom3.x","OppPctPtsFrom1.x","OppPctPtsFrom2.x","OppPctPtsFrom3.x","WinPct.x","SRS.x","PPG.x","FGMPG.x","FGPCT.x","FGM3PG.x","ORBPG.x","TRBPG.x","AstPG.x","StlPG.x","BlkPG.x","TOPG.x","ASTtoTO.x","OppFGMPG.x","OppFGPCT.x","OppFGM3PG.x","OppORBPG.x","OppTRBPG.x","OppAstPG.x","OppStlPG.x","OppBlkPG.x","OppTOPG.x","OppASTtoTO.x"
"308",1245,2006,1338,15,1,"pittsburgh","BE","kent st.","MAC",-1.09244000997397,1.2133733581149,0.568697964750762,-1.32666848546303,-0.184678725228366,-1.2091018975596,1.42771706506982,1.40768852269843,-0.928964121512747,-0.55462183098425,0.25269473026671,0.550864562088986,1.51654597664637,-0.0881701112419218,-1.82823395149806,-1.78662884557607,0.59817997213178,-1.97425046232838,-0.151189573736952,0.507382008672399,-0.797525159178696,0.780681283998775,-0.212343614952024,1.82174862341623,-0.774307217262288,0.580213050133909,-2.75316652571403,-3.65662894903301,1.09524579813677,-1.16883368781897,1.07485103309661,-0.0969358591881799,-0.541065777087487,1.04480299476433,-0.741970426622266,-2.03450139930389,0.0563191578080884,1.53480537682733,0.145028555204752,1.29487220498347,-0.00438704865060552,0.310988002867811,0.39754392563627,-0.618933528153293,NA,1.83871170563148,1.70051584948936,-1.22820700725702,1.13561559768276,0.328720220827652,0.954067815845644,0.177605494834176,-2.11525057823654,NA,NA,0.14497484373014,NA,NA,NA,NA,NA
"318",1246,2012,1235,-16,0,"iowa st.","B12","kentucky","SEC",0.51621229498867,-1.83705600598576,-1.37242162328275,1.45617560275522,0.168148582412279,-0.887934721765316,-0.0597116343742668,0.106679709986404,0.243774201950826,-0.944062523915524,-0.458221259538839,0.622637214424759,-1.2825653189986,-0.663416277626556,2.94116704514736,-0.129603428674864,-1.40076799033563,0.0776029349121841,-0.232252939579108,-0.83759203404789,-1.02299556606844,1.2341800396006,0.197101043713974,1.690100190485,2.80160612274998,-0.533147003685264,3.82932699671093,0.1368691722237,-4.27566039630533,-0.338175307575149,0.952570255984386,0.709552566327281,-0.789720309945058,-2.5190728208847,2.68555117556104,-0.629843405438226,1.02385918142485,-0.551099398403144,-2.8854157574601,-1.51774209041572,-0.861350854225385,-1.26458430889342,-1.70961610308628,2.2924290251532,-0.714854457642526,-0.567973383824678,0.506621837230553,-0.269916773380032,-4.63709480401164,0.607705971496077,-0.121825704396885,1.78541992836734,3.13578483111206,0.191610566552724,-2.0987518061482,-0.0529271001046911,1.82622498664602,0.376167791301512,-0.153519588641845,-0.00298476892017185,1.45941015199885
"324",1247,2013,1455,14,1,"wichita st.","MVC","la salle","A10",-0.612571187368575,0.702928941930166,-0.0315513995770995,-1.20817867292018,-0.319745292346167,-1.26768970500587,0.30043033765051,0.38609568544128,-0.0634592357639462,0.828402392639127,-0.751997494923701,1.11263196557741,2.34067330498357,1.12330099133456,-1.68693601466543,-0.499095937732585,-2.67339623643397,1.70948179086723,-1.4971418083817,0.104790656930936,-1.11716684045006,-1.5441683012794,0.0507310855854052,0.0498563337459665,-0.21768646006678,1.01536800140811,-2.53520727048122,1.4103074968522,1.64693843433127,-0.0840579778785979,0.277842889159466,3.15193777737408,0.955772783970661,0.388522978951861,-0.802298284388547,2.41570086904082,-4.61525697647386,3.00285844003731,0.565732397656366,0.561271399336959,-0.503027761063949,-0.591529205024582,-0.478895951048028,-0.902595678092631,1.97170396163088,2.13868609777892,-0.335960217944464,-0.228372343390915,0.705693820833317,0.704371550704789,-0.831548180742963,-2.85028549968835,-2.92571040811321,2.09718342355994,-1.47535163828825,-1.92741817409992,-1.59444587156857,-0.136730631802075,-1.56766235748446,-0.689947991384281,-0.60907590224587
"325",1247,2013,1243,-2,0,"kansas st.","B12","la salle","A10",-0.404148373919786,0.447512079735812,0.262870401262554,-0.471745817116642,-1.04389869975855,-0.0198679656464174,0.359654454380004,0.20857597055644,-0.385893210345866,0.0892433242181209,-1.1047309006096,0.528686287853958,2.47067108632146,0.126375208894848,-0.743877457198164,0.392189059343824,-0.143460791194273,1.44318546151815,-0.768762518476666,-0.933116581347744,-1.50781738633707,-1.09066954567758,0.0507310855854052,1.76226230835579,-0.653511848480581,1.54774045253161,-1.47895094642209,0.148302366945293,0.609933573086165,-0.311018814459547,0.320031951120877,1.07919367654526,0.0105128615167913,0.646044052711431,-0.625292942582561,1.61551206193234,-2.41852814600745,1.31937685332749,0.588224207101792,0.403692388338874,-0.658431851306176,-0.362940494746985,-0.701138138801467,-0.780099908294719,2.14832605036641,1.45611107391929,0.961074972681999,-0.49700418700372,0.114542120989907,0.0183739102195456,0.733289121054141,-2.30177665406708,-1.76703521601801,0.70854916907992,-0.279323525774905,-1.28728605759761,-1.1981234647135,-0.260416995550781,-0.787055213963913,-0.0675022546558268,-0.77257286819047
"326",1247,2013,1129,-9,0,"boise st.","MWC","la salle","A10",0.158593222391942,-0.103901893786577,0.193594683417929,0.342206286666216,-0.00489598477556663,-1.10288306018481,0.25601225010339,0.0902294939665441,-0.321406415429481,0.0437566123152896,-0.0465306835519025,0.626010567474534,0.33870747238005,0.54176095157806,0.9279081674029,-0.499095937732585,-3.40118588506457,2.40185224717483,0.342974292431028,-0.340026730902784,0.194302849313491,-1.47938276476485,0.30868581396465,-1.02039740038517,-0.254005242434596,2.27370288588184,0.160067487462757,1.22334377390302,-1.04279292452323,-0.991901324202392,1.33256943819471,3.34539389345144,0.655008263189884,-0.105059079087317,-0.192613218167926,2.19746755801123,-4.2857476519039,2.82870517244664,-0.590487181647578,-0.15674078990649,0.19637818883878,0.0590054134231879,0.427240358779397,-0.024009587253777,0.187376617770359,0.837450453241463,-0.542965174453503,-0.825757732130489,-1.46007038711961,0.340448775484792,-0.721380085862186,-1.89969285198978,-0.881628433394497,2.65771074012129,-2.66458413652594,-2.36337021895925,-0.198115748471659,0.0399435701477429,-1.69257125657942,-0.422365507509593,0.184487583624465
"330",1250,2012,1462,12,1,"xavier","A10","lehigh","Pat",-0.388169441186341,0.298618011687814,-0.0702823659513301,-0.587582500970843,-0.36734034440971,1.23801328366055,2.54483143612425,2.22000543347555,-2.05353467556207,3.85956205896633,-0.297024206523417,0.897743288037601,0.264638039689968,0.674803829003617,-0.633901234220833,-1.14730320833361,0.0960826520372067,0.320719335981063,0.118688295014163,-0.264171192784015,-2.0596540450754,-1.22079096902115,1.30466492237433,0.458998605552788,-2.05178496964153,-1.2589301909051,-0.104216377714006,1.57440483035819,0.739232595884288,-1.39915039249035,0.614422622856136,0.822531433907551,-0.0745315677349971,1.88174648448294,-1.66212538733985,0.808927449452285,-0.677964322270106,0.0643386919505651,-1.43991312668627,0.625287249998439,-1.04103169640334,-0.411372842847453,0.373627735385602,-1.89212688487321,-0.0867168227968511,0.39386487612625,0.000169641899700146,-1.26562146535688,0.541624218899583,0.876706306180162,-0.695697172338374,-0.0216472220253422,-0.537300686429499,0.365485128856959,0.403285878730742,-0.0872366522984546,0.372362624722779,1.36866953587323,-0.406721539504721,-0.960820817414533,1.09138167228215
"335",1254,2013,1241,13,1,"james madison","CAA","liu brooklyn","NEC",0.159237581781312,-0.0299839428160138,-1.81722119343685,-2.16113995350108,-1.37954410265639,1.07141210369898,0.436249855692935,0.624155801291963,-0.15117422552874,-0.0433313641363833,-2.64687172724541,-1.40717628658528,-1.44308127813362,-1.89939832789285,-1.68216684449636,1.06173711187987,-0.832183993105512,1.33768352739069,-1.72772917250177,-2.46343120233208,0.20076926628765,-0.963024698749165,-1.26870777203052,-0.927167348101961,-0.329779649633373,-1.16162306799059,-1.51825625804536,0.741222909856887,1.64693843433127,1.10046512959838,0.605254556196846,0.823788277206297,-0.593175765010693,0.449500338824423,-0.16885370786399,1.7650518025917,-1.62804376533457,0.350659702077443,-0.130983436365798,0.0444900341651211,-2.75673354032719,-2.12343170032745,-2.58627804456002,-1.12543761960264,-1.01825477237647,-0.820383539768041,-1.91564248406297,0.536957544127956,0.890733086843227,-1.8671617112861,-0.0661385629875738,-3.28816131016676,-1.90675596595184,-0.851112830595701,-1.17017302475037,0.279570590256541,-1.78153342218117,-1.75563603983308,-1.05449763215749,0.368140944220629,-1.61029421162
"337",1257,2005,1228,15,1,"illinois","B10","louisville","CUSA",-0.0611933510154506,0.818808772099094,0.676235451362109,-0.575830433955888,-0.901022175939472,-1.25061633826937,0.160985894564497,0.127469110901679,-0.115246180622754,0.169464901689287,0.378116217018387,-1.51799397840496,-0.633165797726046,-3.0647513325104,1.0655913924876,-0.221030378252654,-0.0181768235978236,-1.15055947463926,-0.35146110701537,1.03225018248764,0.0644980658225179,-0.321498362220219,-1.3802925422812,1.41704170622254,-0.786216265809593,1.54806053490732,0.717836817562312,-1.20163605238389,-0.943614209636408,-0.287527737826513,-0.0771128661774815,-1.56458060111715,-2.81828286299908,1.80412124089292,-0.420093784538126,-1.57948637195422,1.76330226139644,-0.607702314599958,0.736771133091641,0.23959162662804,-0.769319042765081,0.696110828902185,0.788313857510655,-0.664769303848327,NA,-1.52119762996673,1.71958712850526,-0.638578545989182,-0.619763027591198,-1.84379923987841,3.01909538296683,0.36866646160887,1.32864493217009,NA,NA,-0.725713049049696,NA,NA,NA,NA,NA
"340",1257,2008,1328,-30,0,"oklahoma","B12","louisville","BE",0.739050982293259,-1.27212934575593,-0.645916354498349,1.41454175601952,-0.820625305730588,3.04099957815163,0.123710106912693,0.0752652890589473,-0.0880696287869465,-0.205266301684827,-1.1708457665284,-0.193996144377851,-0.0424450903801557,0.458404515329767,1.37489114632358,-0.582179954381509,-0.186315310356447,-0.550998427807841,-0.111899069105901,-1.60226800825171,0.959138815598168,0.909151656398909,1.59845945586087,-1.14824073973233,-1.0593621663219,1.11218859911153,1.11387348045284,1.97414097703435,-0.974518321205746,-1.09531413822157,-2.11487831020151,0.00206935454439011,1.2135709446399,0.249553716370082,-0.791081567818722,-0.605538205600371,0.250150720545826,0.204047485489788,-1.03349352714918,-0.959413116806898,-0.959039560847734,-1.09140619340973,-0.951492484896354,-1.05559084245602,NA,-0.599614112886896,-1.47045957181285,-1.16350556143708,-0.903724464686813,-0.395584541740161,-0.742439467436627,0.710320269864935,1.33325656271029,NA,NA,-0.637397651987835,NA,NA,NA,NA,NA
"342",1257,2012,1246,8,1,"kentucky","SEC","louisville","BE",-0.326212952682981,1.39995031132836,2.65198479387946,0.812109378749385,-0.230221578047719,0.0281169147298522,-0.409191612912821,-0.5372564948058,0.143424834131692,-0.335090838705904,2.49314467265655,-1.73094450000841,0.507671289157271,1.14620355971745,-0.46027846159628,-2.16359408223193,-0.935418976779122,-1.50421594971874,2.27102797730759,1.99622722780094,0.956408271166914,-0.835379851820752,-1.7538973958399,-1.35120310002571,-1.04587302539818,0.773393326919723,-0.8841824485066,1.30766265075671,2.36281854015493,-2.1364635629863,-1.1977126493773,-0.923519812922219,0.44686440848749,0.645860723151834,-0.770164242860715,-1.18587335502341,0.830348288645367,0.0525353843778437,1.96354008145387,1.15355052683237,1.80803386921046,1.67135958380231,2.9358305884891,-0.174216476659268,-0.431155341703219,0.16022867338243,-0.043026583972154,-2.04577370625688,2.92906710906842,-1.60841260672188,1.10901817659205,0.465515112477322,-0.41723136763608,-0.0109762507216454,-0.370510263096203,-1.61589787584628,-0.585615602080993,-1.82656270721223,-0.423305175774343,-2.0750812314231,1.06427514640193
"344",1257,2013,1299,-31,0,"north carolina a&t","MEAC","louisville","BE",4.68466856396443,-4.49267720765601,-4.2099838092136,2.65330206528693,-0.0899788290052187,1.17816593056236,-3.35555904824996,-3.1350537837758,2.46133027567695,-2.25643608304019,-1.90289830448046,2.17501713819079,-2.16517499945683,0.513335025995274,0.251131729220414,-1.31358174326514,-0.067532796147837,1.09136783177611,-1.02871096090759,-1.98230233308201,-1.51480011051735,1.94709611641784,1.49199465776838,-0.710898923969164,1.27539220367895,0.144417934108284,0.0558875485382205,-0.249499620247167,0.320758000778096,-3.060467152978,1.54122273133694,1.30554330245157,0.585203213624206,-1.45164819638557,1.07287384530996,0.920474624950864,-1.52306069402703,0.863766139538879,-3.50784885665858,-4.30425103187187,-2.51155109283006,-2.64706051028317,-2.40001781718096,0.0292193595632433,-1.61209825715517,-1.07718259215646,-2.06167728976166,-2.66439626839064,0.165327841671629,1.81251155109069,-2.40347474428752,0.0205213077362829,-0.253076975640629,1.06132624644676,0.264421323660092,1.39882054548189,1.01386361757534,1.59700707442033,0.598566681455359,-1.14258217356379,1.02948536470447
"348",1257,2013,1332,-8,0,"oregon","P12","louisville","BE",0.682950545747701,-1.86331577114124,-1.87192833195754,0.986638233731549,0.634174578407165,1.5548668330105,-0.638652693284425,-0.531431298798121,0.526726428185438,-2.20526353214951,-0.491964681736859,1.54240932065704,-0.63120117966972,-0.379744320773632,0.76552730602074,-1.88076310504104,-2.14693179223526,-0.275619992215812,-0.0319814063006911,-0.610782053928037,-0.147523199912798,-0.644325344163989,1.14805501992939,-0.886031353190624,-0.486068741160166,0.821982871901832,0.602227026499837,0.685318994498688,-0.651434056639195,-1.98240317921849,-0.483852242810733,-0.98829350246566,-0.231157628495044,0.436839677851279,-0.284167108535939,-0.352553022721712,0.893341019486021,-0.674587724178714,-1.29514111662205,-1.45960732028905,-0.602313934606412,-0.354575465200596,-0.364039503655812,-0.449763663578548,-0.594978568827196,0.00462123261316105,-0.870326366164713,-1.57467042302963,-0.239325857004438,1.66096813318126,-1.61316332238677,1.24510682863761,1.00958063691011,-0.0798451908592127,-1.64092198702993,-0.788247804096371,0.378164339834835,1.49484982158634,-0.541460358170052,-1.43849971000651,0.807253493921512
"350",1257,2014,1387,-15,0,"saint louis","A10","louisville","Amer",0.682950545747701,-1.70609595425673,-2.18686429668764,0.333030883284632,-0.466481110701653,1.87782854394529,0.0487931651453269,0.0489924828037183,-0.105507142924066,0.374584161075638,-1.51948906043272,1.53853300878431,-2.14133652305121,-0.22324029954188,0.304388153077368,-1.51679571739133,-1.27610574708094,-0.467465474461512,-1.99378803112973,-0.763455802742269,1.06029281416007,3.36962616816545,3.21063822973394,0.657525611233022,-0.566653452357231,0.531188193120828,0.0871213568358421,0.0518781941360701,-0.845611200236641,-1.91590491419409,-0.508766801566142,-1.29143101803425,0.762868308954378,0.675352597402037,-0.972369190745337,-0.514159782048153,1.14564705308753,-0.842803017387671,-0.531938499676997,-1.74412580229405,-2.27690805739825,-2.0397695798183,-1.20813428735909,-1.77640337472563,-1.97920871885774,-0.524090478688431,-0.674738690647845,-1.83127184212251,-0.530192744131043,1.27066210494575,-1.73246101997982,0.555136747171753,0.371319426496045,-0.658531713558614,-0.937756699018824,0.0366582032944767,-0.0588395941760489,3.29151226697476,3.12678542954792,-1.51916514961486,0.68854747198719
"351",1257,2014,1264,-7,0,"manhattan","MAAC","louisville","Amer",1.49579951819797,-2.36612177104868,-1.94439928423145,1.6702379109279,0.226187365953663,0.747725836600872,-1.15049519862693,-0.631499757588173,1.24871555032,0.747006614780068,-1.08837045348329,2.07381654669748,-0.685361372066836,2.93369134485053,0.733051133744308,-1.23320503650338,0.21413020011505,2.58606576874122,-0.000328921915940472,-1.43068188449285,0.0557628390220246,3.36962616816545,1.74889476891822,-0.373809805293347,-0.875363102483673,2.03151055537797,-0.0585691706205885,0.799733085932751,0.839521699286663,-1.57546365932266,0.735810526295447,-0.683426081791128,2.69635451397366,-0.376191787116211,-0.893700149942675,2.17738438731672,-1.21583643966386,-0.49449648220633,-0.905899912515167,-2.5100968209717,-0.838680251989775,-1.68202486586626,-0.88096504097722,-1.22562672477176,-0.551079644441679,-0.124476595605532,-1.26354598843136,-1.19866790192631,1.04723157650779,2.20851146278036,-2.72359435913764,0.659048959267712,0.65389481376597,0.347367173692376,0.533177632063457,0.711848265325314,0.914106249122605,2.152850409629,3.65310807351046,-0.784843936744415,0.868627056598515
"356",1261,2006,1181,-8,0,"duke","ACC","lsu","SEC",-0.192673446573802,0.638366760188684,1.57775007411876,0.833147396174623,0.817907981024819,0.897978205989255,0.0455694566294498,0.0160920507639993,-0.0616169120400458,1.09144127520897,2.09065684817816,-1.20721621835798,-2.29222585371023,1.52956136011805,0.283607901496844,0.588579507935254,2.51837331681873,0.58154397749552,2.34655377847117,1.34867015523144,1.95944389728779,0.525391590141946,0.521615410149632,-0.069855522143767,2.6247991726195,-1.98472618141996,1.37056151135709,-1.22450244182707,-1.45904674259832,0.720372554426022,0.115367442193023,-2.94758567390702,1.26932100248119,-3.17222492246923,2.3440452794797,0.370754899485408,3.30716293305237,-3.73507498385024,1.3381428243741,0.572829748501989,1.57480353435394,0.0899871149272752,1.03764151349685,2.75556482901779,NA,-2.26681189912406,-0.0354411310497757,0.866154020420253,-0.808013523467388,-0.879751852208615,0.545171026102405,1.54603163396916,1.54788153800207,NA,NA,1.5694331433582,NA,NA,NA,NA,NA
"360",1261,2015,1301,1,1,"north carolina st.","ACC","lsu","SEC",-0.281154096401342,0.191686340412439,0.979789966759083,0.765024645634275,-1.52915879974042,0.84297946882399,1.00958028628207,1.02020929999811,-0.640221214566841,1.7179197321282,-0.415624536364113,-1.94583317754822,0.0103398693775318,0.420222343531115,0.467772136396162,-1.71924998782047,-0.965665829929344,0.916042066565774,0.618580676366874,-1.03056647380099,0.0385778253246931,0.97668894448585,-2.4008168942524,-2.23610556824371,0.719573163816489,1.06385512002999,-0.056263026813261,1.81887057753228,-0.326129015041539,-2.45738870609939,0.908853182913096,0.491757330327912,0.556884039217916,-1.25075060063505,0.912731584562183,1.15482582128717,-1.30079357075305,0.508592501904459,-0.650522876921753,0.321013217617133,-0.695995136278363,-1.10340331505713,-0.850539420219601,0.621334495971388,-0.0124682524787845,-0.400787554536319,-2.31029689012087,-2.61732657392669,-0.903598178529829,-2.39323282022973,0.076248905435176,-1.07545658584525,0.13590282765517,0.29076354336762,-1.52668950274952,-0.916700741044855,0.0841550360182419,-3.05440374484302,0.435822457480918,-2.12586741687261,2.32754528056913
"362",1266,2009,1429,-1,0,"utah st.","WAC","marquette","BE",0.532439403558708,-0.692080102429886,-0.052979645367127,1.0363420135619,-2.21089333701396,1.32266398881366,-1.63889587212057,-1.35585924069969,1.40019349991227,-0.113606463235264,1.7491712498916,0.654432588986161,0.454100482177055,-1.69009707724432,-1.5339421571369,-1.63757487693197,-0.845526625248226,0.0326259516488983,1.80546138742583,1.24090442189931,0.424256303254718,0.0699666084394513,0.723250444788833,0.975394859918561,-0.631390555210799,0.822354167457658,-2.16925134398464,3.25346392433213,-0.330243984246235,-1.96655248394273,0.0794192927891066,-1.40739663401921,-1.98304257127564,0.975885514901334,0.0025052694536129,0.926060256994511,-0.103582134261112,-0.588995583978807,1.37928217678983,-0.810050930943,-1.20552838905036,-0.224333268562285,2.01300592120774,-0.519264584960928,NA,-0.456901527253137,0.616943411651225,-2.30163707659914,-0.29524921863829,-0.268756936457597,0.748072990394496,-1.80229466785856,-1.42522861341608,-1.21074491893896,NA,-2.28322628327747,NA,NA,NA,-2.39295737945585,NA
